N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Goodlands,Lake of the Woods Milling Co,E.,40000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Goodlands,Maple Leaf Milling Co,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Goodlands,Young Grain Co,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Goodlands,♦Northern Elevator Co,E.,23000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Gretna,J P Friesen & 50n5ditto?,,ME12000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Gretna,Klasscn Bros & Schellenberg,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Gretna,Lake of the Woods Milling Co,,E.,16000,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Gretna,Ogilvie Flour Mills Co,E.,44000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Gretna,C Pieper,,ME28000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Gretna,H ltitz,M.E.,8000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Gretna,♦Manitoba Elevator Commission,E.,20000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Griswold,Lake of the Woods Milling Co,E.,35000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Griswold,Ogilvie Flour Mills Co,E.,45000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Griswold,Manitoba Elevator Commission,E.,28000,,,
